file name,ego maneuver,ego augmented maneuver,target maneuver,minimum distance btw ego and target
130649.csv,go_straight,"['accelerate', 'left_brake', 'right']",go_straight,19.633846
13065.csv,RIGHT,['accelerate'],RIGHT,0.087002076
130652.csv,go_straight,['right'],go_straight,44.30764
130653.csv,go_straight,['accelerate'],LEFT,17.563036
130654.csv,go_straight,"['accelerate', 'left_brake', 'right', 'right_accelerate']",go_straight,3.083845
130655.csv,go_straight,['accelerate'],RIGHT,28.405798
130656.csv,go_straight,"['left', 'brake', 'left_brake']",go_straight,0.0452343
130657.csv,go_straight,"['accelerate', 'left_accelerate', 'left']",go_straight,5.6986036
130658.csv,go_straight,['accelerate'],go_straight,24.179493
130659.csv,LEFT,"['right', 'right_accelerate', 'accelerate', 'right_brake', 'left_brake', 'brake', 'left_accelerate']",RIGHT,15.509625
13066.csv,go_straight,['right'],left_lane_change,0.9118486
130660.csv,go_straight,['brake'],0,3.5889585
130661.csv,go_straight,['no_augmentations'],LEFT,17.121315
130663.csv,RIGHT,"['brake', 'accelerate']",go_straight,3.1610086
130664.csv,go_straight,['right'],go_straight,3.2863448
130665.csv,go_straight,"['accelerate', 'left_brake', 'right']",left_lane_change,3.0586267
130666.csv,go_straight,['accelerate'],go_straight,39.43501
130667.csv,go_straight,"['right', 'left_brake', 'accelerate']",go_straight,26.385414
130668.csv,go_straight,['right'],LEFT,6.0495324
130669.csv,go_straight,['right'],LEFT,28.837162
13067.csv,go_straight,"['left', 'brake', 'left_accelerate', 'left_brake', 'accelerate']",go_straight,0.07625018
130670.csv,LEFT,"['left_brake', 'accelerate', 'brake', 'right', 'left_accelerate']",LEFT,17.776833
130671.csv,go_straight,"['left', 'left_brake', 'brake', 'accelerate', 'left_accelerate']",go_straight,2.4750226
130672.csv,left_lane_change,"['left_brake', 'accelerate', 'right', 'brake', 'left_accelerate']",not_defined,0.9159997
130673.csv,go_straight,"['right_accelerate', 'right', 'accelerate', 'left_brake', 'right_brake']",go_straight,2.5947976
130674.csv,go_straight,"['left', 'left_accelerate', 'left_brake', 'accelerate', 'brake']",go_straight,2.5279057
130675.csv,go_straight,"['left', 'accelerate', 'left_accelerate']",go_straight,0.24150062
130676.csv,go_straight,['accelerate'],go_straight,50.5904
130678.csv,RIGHT,['brake'],go_straight,0.095829956
130679.csv,RIGHT,"['brake', 'accelerate']",not_defined,9.908296
13068.csv,go_straight,['right'],go_straight,2.6104705
130680.csv,go_straight,"['right', 'right_brake', 'right_accelerate', 'accelerate', 'brake', 'left_brake', 'left_accelerate']",go_straight,2.8306544
130681.csv,go_straight,"['brake', 'left_accelerate', 'right', 'right_brake']",go_straight,15.716857
130682.csv,go_straight,"['brake', 'accelerate']",not_defined,2.9880643
130684.csv,RIGHT,"['brake', 'left', 'left_brake']",not_defined,8.181378
130685.csv,go_straight,"['brake', 'left_accelerate', 'right']",LEFT,1.4156826
130686.csv,go_straight,['brake'],go_straight,3.0333474
130687.csv,go_straight,"['accelerate', 'brake']",go_straight,8.422158
130688.csv,go_straight,"['brake', 'accelerate']",go_straight,0.3247848
130689.csv,go_straight,['left'],not_defined,5.3741994
13069.csv,go_straight,"['left_accelerate', 'right', 'left_brake']",go_straight,9.932767
130690.csv,left_lane_change,['brake'],LEFT,35.574677
130691.csv,go_straight,"['right', 'left_accelerate', 'right_brake', 'brake']",go_straight,3.450011
130692.csv,go_straight,"['left', 'brake', 'left_brake']",go_straight,15.633241
130693.csv,go_straight,['accelerate'],go_straight,15.873709
130694.csv,go_straight,"['right_accelerate', 'accelerate', 'brake', 'right', 'right_brake']",left_lane_change,0.7233791
130695.csv,go_straight,"['accelerate', 'right', 'right_accelerate']",go_straight,0.040695578
130696.csv,go_straight,['left'],go_straight,2.7339373
130697.csv,go_straight,"['left', 'brake', 'accelerate', 'left_accelerate']",go_straight,26.576035
130699.csv,go_straight,['no_augmentations'],RIGHT,19.26276
1307.csv,go_straight,['accelerate'],not_defined,14.991019
13070.csv,go_straight,['right'],0,1.2696624
130700.csv,go_straight,"['accelerate', 'brake']",go_straight,3.7491128
130701.csv,go_straight,"['left', 'left_brake']",go_straight,0.09213521
130702.csv,go_straight,"['right', 'accelerate']",go_straight,0.6192762
130703.csv,go_straight,"['right', 'right_accelerate', 'left_brake']",go_straight,2.633038
130704.csv,go_straight,"['left', 'left_accelerate', 'accelerate']",go_straight,0.113307886
130705.csv,go_straight,['brake'],go_straight,0.035169862
130706.csv,go_straight,['right'],not_defined,12.405973
130707.csv,go_straight,"['right', 'right_accelerate', 'left_brake']",RIGHT,25.853577
13071.csv,go_straight,"['accelerate', 'left', 'left_accelerate']",go_straight,0.3303424
130710.csv,go_straight,['left'],go_straight,3.1045394
130711.csv,go_straight,['accelerate'],go_straight,13.070087
130712.csv,go_straight,['left'],not_defined,17.854395
130713.csv,go_straight,"['right', 'accelerate']",go_straight,6.466533
130714.csv,go_straight,['brake'],go_straight,9.586181
130715.csv,RIGHT,['accelerate'],go_straight,5.6688337
130716.csv,go_straight,"['brake', 'left_accelerate', 'right', 'left_brake', 'accelerate']",go_straight,3.1006134
130717.csv,go_straight,"['accelerate', 'left_brake', 'right', 'brake', 'left_accelerate']",go_straight,34.22414
130718.csv,go_straight,"['left_accelerate', 'accelerate', 'left']",go_straight,0.16939265
130719.csv,LEFT,['accelerate'],RIGHT,34.267452
13072.csv,go_straight,"['left_brake', 'accelerate', 'right']",go_straight,5.19529
130720.csv,go_straight,['accelerate'],go_straight,71.27369
130721.csv,go_straight,"['left', 'left_accelerate']",left_lane_change,0.16367584
130722.csv,go_straight,"['accelerate', 'right_accelerate', 'right']",left_lane_change,4.286257
130723.csv,go_straight,['brake'],left_lane_change,7.622262
130727.csv,go_straight,"['brake', 'accelerate']",LEFT,3.3930836
130728.csv,go_straight,['accelerate'],LEFT,27.643887
130729.csv,go_straight,"['accelerate', 'left_accelerate', 'left']",go_straight,3.0576456
13073.csv,go_straight,"['left_brake', 'accelerate', 'right']",LEFT,0.27798098
130730.csv,go_straight,['brake'],RIGHT,23.265299
130731.csv,go_straight,"['right', 'accelerate', 'brake', 'right_brake', 'left_accelerate', 'left_brake', 'right_accelerate']",go_straight,14.535006
130732.csv,LEFT,"['accelerate', 'brake']",go_straight,9.656061
130733.csv,LEFT,['right'],go_straight,2.434822
130734.csv,go_straight,"['left', 'left_accelerate', 'accelerate']",LEFT,6.329672
130735.csv,LEFT,"['left_brake', 'left_accelerate', 'left']",go_straight,42.176697
130737.csv,go_straight,"['left', 'left_accelerate', 'left_brake', 'accelerate']",go_straight,5.247246
130738.csv,not_defined,['brake'],RIGHT,3.7860258
130739.csv,go_straight,"['accelerate', 'left', 'left_accelerate']",RIGHT,26.468857
13074.csv,go_straight,"['accelerate', 'brake', 'left_brake', 'right', 'left_accelerate']",RIGHT,3.5528321
130740.csv,go_straight,"['right', 'accelerate', 'left_brake', 'brake', 'left_accelerate']",LEFT,0.35156134
130741.csv,go_straight,"['accelerate', 'brake']",go_straight,0.25650212
130742.csv,go_straight,"['left_accelerate', 'accelerate', 'left']",LEFT,20.692484
130743.csv,go_straight,['right'],right_lane_change,0.06040347
130744.csv,go_straight,"['right', 'left_brake', 'accelerate']",not_defined,11.783619
130745.csv,go_straight,"['left', 'accelerate', 'left_accelerate']",go_straight,2.8973074
130746.csv,go_straight,"['left_brake', 'right', 'accelerate', 'right_accelerate']",go_straight,3.131487
130747.csv,go_straight,['accelerate'],go_straight,0.28890693
130748.csv,go_straight,"['right', 'right_accelerate', 'accelerate', 'brake', 'right_brake']",LEFT,0.10341318
13075.csv,go_straight,['brake'],go_straight,11.839173
130750.csv,go_straight,"['left_accelerate', 'accelerate', 'left']",LEFT,20.50967
130751.csv,LEFT,['right'],LEFT,33.60954
130752.csv,go_straight,"['right_accelerate', 'accelerate', 'right']",go_straight,6.3313856
130753.csv,go_straight,['accelerate'],go_straight,17.449335
130754.csv,go_straight,"['right_accelerate', 'right', 'accelerate']",go_straight,7.9108567
130755.csv,LEFT,"['right_accelerate', 'right', 'accelerate', 'brake', 'right_brake']",go_straight,3.0766742
130756.csv,go_straight,"['left', 'left_accelerate', 'brake', 'accelerate']",LEFT,6.793094
130757.csv,go_straight,['right'],go_straight,10.701407
130758.csv,go_straight,['left'],LEFT,2.733644
130759.csv,go_straight,"['right', 'brake', 'accelerate', 'left_brake', 'right_accelerate', 'right_brake', 'left_accelerate']",go_straight,30.381186
13076.csv,RIGHT,['accelerate'],go_straight,2.5107894
130760.csv,go_straight,"['accelerate', 'right_accelerate', 'right']",not_defined,11.718366
130761.csv,RIGHT,"['right_accelerate', 'right_brake', 'brake', 'right', 'accelerate']",RIGHT,0.16063066
130762.csv,go_straight,"['left', 'accelerate', 'left_accelerate']",left_lane_change,1.5707994
130764.csv,go_straight,['left'],go_straight,5.76397
130765.csv,go_straight,"['accelerate', 'brake']",go_straight,9.760964
130766.csv,go_straight,"['left_brake', 'right', 'accelerate']",not_defined,27.723568
130767.csv,go_straight,['left'],go_straight,27.128574
130768.csv,go_straight,"['right_accelerate', 'accelerate', 'left_brake', 'right']",go_straight,0.075446166
130769.csv,LEFT,"['brake', 'accelerate']",go_straight,2.7259538
13077.csv,go_straight,['brake'],go_straight,3.0681918
130770.csv,go_straight,"['left', 'accelerate', 'left_accelerate']",not_defined,25.630424
130771.csv,RIGHT,"['accelerate', 'left_brake', 'right']",RIGHT,0.10806939
130772.csv,go_straight,['right'],go_straight,2.422751
130773.csv,go_straight,"['accelerate', 'right_accelerate', 'right']",go_straight,3.6188924
130774.csv,go_straight,"['right', 'left_brake', 'brake', 'accelerate', 'left_accelerate']",go_straight,0.13472903
130775.csv,go_straight,['no_augmentations'],not_defined,6.216182
130776.csv,go_straight,"['right', 'accelerate', 'right_accelerate']",go_straight,3.306981
130777.csv,go_straight,"['right', 'right_accelerate', 'right_brake', 'brake']",go_straight,2.8469985
130779.csv,go_straight,"['left_brake', 'accelerate', 'right']",LEFT,18.015913
13078.csv,go_straight,['left'],RIGHT,1.0914664
130780.csv,go_straight,['accelerate'],RIGHT,7.7319264
130781.csv,go_straight,"['right_accelerate', 'left_brake', 'accelerate', 'right']",go_straight,2.9289827
130782.csv,go_straight,"['accelerate', 'right_accelerate', 'left_brake', 'right']",go_straight,4.2436066
130783.csv,go_straight,"['left_accelerate', 'left', 'accelerate']",go_straight,0.14351052
130784.csv,go_straight,['right'],right_lane_change,3.9273145
130785.csv,go_straight,"['accelerate', 'brake']",go_straight,24.138775
130786.csv,go_straight,"['right', 'left_brake', 'accelerate']",go_straight,14.256094
130787.csv,go_straight,['brake'],RIGHT,12.795898
130788.csv,not_defined,['accelerate'],go_straight,2.7553444
130789.csv,RIGHT,"['right_accelerate', 'left_accelerate', 'right_brake', 'right', 'left_brake']",RIGHT,0.018795757
13079.csv,go_straight,"['left', 'accelerate', 'left_accelerate']",go_straight,0.07884986
130790.csv,go_straight,"['accelerate', 'left_accelerate', 'left', 'brake']",go_straight,2.01097
130791.csv,go_straight,['left'],go_straight,7.440677
130792.csv,go_straight,"['left', 'left_accelerate', 'accelerate']",go_straight,14.823437
130793.csv,go_straight,"['brake', 'accelerate', 'left', 'left_brake']",go_straight,0.05306395
130794.csv,go_straight,['brake'],go_straight,3.095194
130795.csv,go_straight,"['left', 'left_brake']",go_straight,5.692339
130796.csv,go_straight,"['left_brake', 'right', 'accelerate', 'right_accelerate']",go_straight,39.643814
130799.csv,go_straight,['left'],go_straight,16.46837
1308.csv,go_straight,['accelerate'],RIGHT,32.440495
13080.csv,RIGHT,"['right', 'right_brake', 'brake']",go_straight,5.3400674
130800.csv,LEFT,"['accelerate', 'brake']",not_defined,0.29601946
130801.csv,go_straight,"['brake', 'left', 'left_brake']",go_straight,1.8103772
130802.csv,go_straight,['brake'],go_straight,19.175505
130803.csv,go_straight,"['brake', 'left_brake', 'accelerate', 'left', 'left_accelerate']",go_straight,0.36268204
130804.csv,go_straight,"['brake', 'left_brake', 'left']",go_straight,0.37355947
130806.csv,go_straight,"['left_accelerate', 'left', 'accelerate']",go_straight,2.746676
130807.csv,go_straight,"['accelerate', 'brake']",go_straight,29.29567
130808.csv,go_straight,['right'],go_straight,2.8071628
13081.csv,go_straight,['accelerate'],not_defined,22.881485
130810.csv,go_straight,"['accelerate', 'brake']",RIGHT,0.11726099
130811.csv,go_straight,['accelerate'],go_straight,19.402649
130812.csv,go_straight,['right'],LEFT,9.446369
130813.csv,go_straight,['accelerate'],left_lane_change,4.4486876
130815.csv,go_straight,['right'],not_defined,0.08747886
130816.csv,go_straight,['right'],go_straight,8.171354
130817.csv,go_straight,"['accelerate', 'right', 'left_brake']",go_straight,3.2157624
130819.csv,go_straight,"['right', 'brake', 'left_brake', 'left_accelerate', 'right_accelerate', 'right_brake']",go_straight,0.12117297
13082.csv,not_defined,['accelerate'],go_straight,2.8214388
130820.csv,go_straight,['brake'],RIGHT,68.592705
130821.csv,LEFT,['brake'],LEFT,0.40334898
130822.csv,go_straight,"['left', 'brake']",go_straight,2.516921
130824.csv,go_straight,"['accelerate', 'brake', 'right', 'right_accelerate', 'left_brake']",go_straight,0.059269883
130825.csv,not_defined,['accelerate'],go_straight,3.1180594
130826.csv,go_straight,['accelerate'],right_lane_change,34.125507
130827.csv,go_straight,"['left_accelerate', 'left_brake', 'accelerate', 'left']",0,30.490759
130828.csv,not_defined,['accelerate'],go_straight,10.347121
130829.csv,go_straight,"['left_brake', 'brake', 'left']",go_straight,3.0219247
13083.csv,go_straight,"['left_brake', 'right', 'accelerate']",go_straight,3.6637483
130830.csv,go_straight,"['left_accelerate', 'right', 'right_brake', 'brake']",go_straight,1.4964144
130831.csv,go_straight,['accelerate'],go_straight,38.302612
130832.csv,go_straight,['left'],go_straight,0.3154762
130833.csv,go_straight,['left'],go_straight,0.013780976
130834.csv,go_straight,"['brake', 'left_accelerate']",RIGHT,15.907424
130835.csv,go_straight,['no_augmentations'],not_defined,20.330515
130836.csv,go_straight,"['left_brake', 'left']",0,12.37637
130837.csv,go_straight,['right'],go_straight,6.68013
130838.csv,go_straight,"['brake', 'accelerate']",go_straight,0.337516
130839.csv,go_straight,"['left_brake', 'accelerate', 'right', 'right_accelerate']",go_straight,0.24167271
13084.csv,go_straight,['accelerate'],go_straight,20.743338
130840.csv,go_straight,['accelerate'],not_defined,4.4896812
130842.csv,go_straight,['accelerate'],LEFT,9.03415
130843.csv,go_straight,"['left_accelerate', 'right']",RIGHT,29.30831
130844.csv,go_straight,['accelerate'],LEFT,29.436817
130845.csv,go_straight,"['right', 'right_brake', 'accelerate', 'brake', 'left_accelerate', 'left_brake']",go_straight,5.536671
130846.csv,go_straight,"['brake', 'left_accelerate', 'left', 'accelerate', 'left_brake']",LEFT,47.69037
130847.csv,go_straight,"['brake', 'right', 'left_brake', 'right_accelerate', 'right_brake', 'accelerate', 'left_accelerate']",go_straight,9.401371
130848.csv,go_straight,['right'],go_straight,2.8013072
130849.csv,go_straight,['right'],LEFT,60.328453
13085.csv,go_straight,"['left', 'left_accelerate', 'accelerate']",not_defined,36.094444
130850.csv,go_straight,"['brake', 'right', 'left_accelerate', 'accelerate', 'right_brake', 'left_brake', 'right_accelerate']",go_straight,3.272113
130851.csv,go_straight,"['right', 'brake', 'left_accelerate', 'right_brake']",go_straight,5.458842
130852.csv,go_straight,"['left_brake', 'accelerate', 'right']",go_straight,6.3758845
130854.csv,go_straight,['accelerate'],go_straight,5.89105
130855.csv,go_straight,['right'],go_straight,5.4385214
130856.csv,go_straight,['right'],not_defined,0.2552112
130857.csv,go_straight,['accelerate'],go_straight,15.611257
130858.csv,go_straight,"['left_accelerate', 'accelerate', 'left']",LEFT,20.01036
